2587,Customer2587,Last2587,customer2587@example.com,Female,01049152651,France,28-8-1974,426.25
2588,Customer2588,Last2588,customer2588@example.com,Female,01026135077,France,9-11-1975,4905.96
2589,Customer2589,Last2589,customer2589@example.com,Female,01019774759,Germany,17-2-1990,2516.53
2590,Customer2590,Last2590,customer2590@example.com,Male,01095852806,Canada,21-10-1978,8835.31
2591,Customer2591,Last2591,customer2591@example.com,Male,01037967673,India,20-1-2001,8167.62
2592,Customer2592,Last2592,customer2592@example.com,Female,01082423416,Morocco,3-10-1989,4695.23
2593,Customer2593,Last2593,customer2593@example.com,Male,01077029117,Egypt,5-10-1978,6895.71
2594,Customer2594,Last2594,customer2594@example.com,Female,01038714566,Morocco,27-4-1989,1173.17
2595,Customer2595,Last2595,customer2595@example.com,Female,01006125776,Egypt,21-10-1974,5570.88
2596,Customer2596,Last2596,customer2596@example.com,Male,01072932701,India,10-3-1990,9163.96
2597,Customer2597,Last2597,customer2597@example.com,Female,01074348591,UK,20-10-1977,7054.27
2598,Customer2598,Last2598,customer2598@example.com,Female,01001921482,Morocco,21-6-2005,9210.46
2599,Customer2599,Last2599,customer2599@example.com,Male,01086188725,Canada,18-1-1993,1914.24
2600,Customer2600,Last2600,customer2600@example.com,Male,01085051321,India,28-2-1982,6988.72
2601,Customer2601,Last2601,customer2601@example.com,Male,01040731168,Germany,1-5-1977,2495.94
2602,Customer2602,Last2602,customer2602@example.com,Female,01076589046,USA,15-12-1982,4399.62
2603,Customer2603,Last2603,customer2603@example.com,Female,01061021259,India,1-1-1998,2594.25
2604,Customer2604,Last2604,customer2604@example.com,Female,01021634671,USA,3-4-1993,3404.04
2605,Customer2605,Last2605,customer2605@example.com,Male,01049577524,USA,5-11-1988,5854.30
2606,Customer2606,Last2606,customer2606@example.com,Male,01020164911,Germany,4-2-1980,3813.78
2607,Customer2607,Last2607,customer2607@example.com,Female,01030640375,Egypt,24-10-1977,1199.53
2608,Customer2608,Last2608,customer2608@example.com,Female,01080332388,USA,20-3-1980,8225.32
2609,Customer2609,Last2609,customer2609@example.com,Female,01018414032,Canada,8-5-2000,3661.66
2610,Customer2610,Last2610,customer2610@example.com,Male,01096720217,India,1-8-1988,258.46
2611,Customer2611,Last2611,customer2611@example.com,Female,01095960092,Germany,8-5-2006,4262.29
2612,Customer2612,Last2612,customer2612@example.com,Female,01016057211,Egypt,14-1-1993,3336.99
2613,Customer2613,Last2613,customer2613@example.com,Male,01050127448,USA,2-9-2000,1770.72
2614,Customer2614,Last2614,customer2614@example.com,Male,01042286167,France,19-6-1984,3023.57
2615,Customer2615,Last2615,customer2615@example.com,Female,01010853407,Morocco,8-8-1993,4537.58
2616,Customer2616,Last2616,customer2616@example.com,Female,01094912153,Egypt,19-1-1989,3495.81
2617,Customer2617,Last2617,customer2617@example.com,Male,01001707823,Germany,27-9-2007,1978.90
2618,Customer2618,Last2618,customer2618@example.com,Male,01011036174,France,11-1-1989,6125.69
2619,Customer2619,Last2619,customer2619@example.com,Female,01041044324,USA,10-9-1990,6760.25
2620,Customer2620,Last2620,customer2620@example.com,Male,01078742946,USA,17-3-1997,7499.54
2621,Customer2621,Last2621,customer2621@example.com,Male,01031921338,France,18-7-1995,3905.46
2622,Customer2622,Last2622,customer2622@example.com,Female,01026382433,UK,8-7-2000,7790.50
2623,Customer2623,Last2623,customer2623@example.com,Male,01058931534,India,8-11-1986,1929.69
2624,Customer2624,Last2624,customer2624@example.com,Male,01006181497,Canada,9-7-1987,3070.75
2625,Customer2625,Last2625,customer2625@example.com,Female,01029007708,Egypt,12-1-1991,7371.31
2626,Customer2626,Last2626,customer2626@example.com,Female,01095630645,UK,24-2-1995,6925.49
2627,Customer2627,Last2627,customer2627@example.com,Male,01045242177,UK,11-6-1999,3972.28
2628,Customer2628,Last2628,customer2628@example.com,Male,01079151106,Egypt,7-2-1988,705.86
2629,Customer2629,Last2629,customer2629@example.com,Female,01074856570,Egypt,21-10-1991,431.61
2630,Customer2630,Last2630,customer2630@example.com,Male,01036771181,France,5-1-1987,1332.89
2631,Customer2631,Last2631,customer2631@example.com,Female,01006486434,USA,3-6-1970,5231.53
2632,Customer2632,Last2632,customer2632@example.com,Female,01048706082,UK,6-10-2005,2439.50
2633,Customer2633,Last2633,customer2633@example.com,Female,01079143031,India,1-11-1974,7311.00
2634,Customer2634,Last2634,customer2634@example.com,Female,01004057326,France,21-4-1981,2512.85
2635,Customer2635,Last2635,customer2635@example.com,Female,01066856661,UK,15-3-1983,4236.05
2636,Customer2636,Last2636,customer2636@example.com,Female,01008522429,UK,8-1-1976,9473.98
2637,Customer2637,Last2637,customer2637@example.com,Female,01049942200,Morocco,27-6-1994,3191.73
2638,Customer2638,Last2638,customer2638@example.com,Female,01015654555,Egypt,8-7-1987,2706.87
2639,Customer2639,Last2639,customer2639@example.com,Male,01070894653,Canada,17-6-1987,1795.16
2640,Customer2640,Last2640,customer2640@example.com,Female,01097788342,UK,3-10-1987,4324.13
2641,Customer2641,Last2641,customer2641@example.com,Male,01044368288,Germany,8-4-1990,7704.34
2642,Customer2642,Last2642,customer2642@example.com,Male,01012462425,France,16-3-1995,8031.37
2643,Customer2643,Last2643,customer2643@example.com,Female,01065636159,USA,3-1-1992,9972.30
2644,Customer2644,Last2644,customer2644@example.com,Female,01021811186,India,24-9-1976,1527.27
2645,Customer2645,Last2645,customer2645@example.com,Male,01050659988,Germany,12-2-2006,5671.22
2646,Customer2646,Last2646,customer2646@example.com,Male,01049203724,USA,3-11-1975,4051.64
2647,Customer2647,Last2647,customer2647@example.com,Female,01083458110,Germany,10-2-1988,9586.14
2648,Customer2648,Last2648,customer2648@example.com,Male,01039573332,Morocco,19-6-2005,3568.44
2649,Customer2649,Last2649,customer2649@example.com,Female,01045257720,UK,11-3-2006,6952.83
2650,Customer2650,Last2650,customer2650@example.com,Male,01044039063,France,26-10-1997,7245.91
2651,Customer2651,Last2651,customer2651@example.com,Female,01014468511,France,9-4-1977,9689.46
2652,Customer2652,Last2652,customer2652@example.com,Female,01096357313,Canada,3-5-1988,5570.91
2653,Customer2653,Last2653,customer2653@example.com,Female,01033843503,USA,13-7-2002,2846.67
2654,Customer2654,Last2654,customer2654@example.com,Female,01017997790,USA,9-2-1983,9309.68
2655,Customer2655,Last2655,customer2655@example.com,Male,01069533637,UK,6-3-1972,6075.67
2656,Customer2656,Last2656,customer2656@example.com,Male,01075836188,Morocco,13-7-1995,4201.87
2657,Customer2657,Last2657,customer2657@example.com,Female,01077438109,Morocco,17-2-1982,2188.96
2658,Customer2658,Last2658,customer2658@example.com,Male,01092934342,France,24-6-2003,7350.33
2659,Customer2659,Last2659,customer2659@example.com,Male,01037880597,Morocco,27-7-1978,2163.22
2660,Customer2660,Last2660,customer2660@example.com,Male,01032462154,Egypt,5-7-1996,5843.37
2661,Customer2661,Last2661,customer2661@example.com,Female,01039879079,USA,24-12-1974,3609.14
2662,Customer2662,Last2662,customer2662@example.com,Female,01031817267,Canada,2-6-2004,6121.93
2663,Customer2663,Last2663,customer2663@example.com,Male,01087853554,USA,1-8-1997,8107.61
2664,Customer2664,Last2664,customer2664@example.com,Female,01040476974,Canada,7-8-1973,9278.51
2665,Customer2665,Last2665,customer2665@example.com,Male,01015323313,UK,22-6-1990,7887.00
2666,Customer2666,Last2666,customer2666@example.com,Female,01079994632,Canada,25-3-1989,7150.23
2667,Customer2667,Last2667,customer2667@example.com,Female,01067278017,USA,16-7-1987,3291.16
2668,Customer2668,Last2668,customer2668@example.com,Male,01005933229,Morocco,27-4-1985,7442.84
2669,Customer2669,Last2669,customer2669@example.com,Male,01049777694,UK,7-2-1978,6062.59
2670,Customer2670,Last2670,customer2670@example.com,Male,01053824809,Egypt,27-7-2004,9498.03
2671,Customer2671,Last2671,customer2671@example.com,Male,01084397029,Germany,8-3-1983,5740.59
2672,Customer2672,Last2672,customer2672@example.com,Female,01047853738,France,28-6-2003,3291.03
2673,Customer2673,Last2673,customer2673@example.com,Female,01022523475,Morocco,26-10-1990,7648.87
2674,Customer2674,Last2674,customer2674@example.com,Female,01040349051,USA,5-12-1996,7320.62
2675,Customer2675,Last2675,customer2675@example.com,Male,01078350019,Egypt,20-8-1996,5922.26
2676,Customer2676,Last2676,customer2676@example.com,Female,01079820042,Canada,28-3-2009,5128.72
2677,Customer2677,Last2677,customer2677@example.com,Male,01079117747,USA,9-9-1974,4997.12
2678,Customer2678,Last2678,customer2678@example.com,Female,01071682274,Germany,18-9-1976,8961.56
2679,Customer2679,Last2679,customer2679@example.com,Male,01010485182,Morocco,21-6-2008,7465.14
2680,Customer2680,Last2680,customer2680@example.com,Female,01008182704,India,9-5-1990,6359.66
2681,Customer2681,Last2681,customer2681@example.com,Male,01024288674,India,6-7-1998,7464.99
2682,Customer2682,Last2682,customer2682@example.com,Female,01073027393,Morocco,15-2-1974,3338.66
2683,Customer2683,Last2683,customer2683@example.com,Female,01015018299,UK,3-5-1974,1561.58
2684,Customer2684,Last2684,customer2684@example.com,Male,01088249729,USA,27-6-1998,4098.07
2685,Customer2685,Last2685,customer2685@example.com,Male,01061375110,Egypt,9-9-1970,1837.40
2686,Customer2686,Last2686,customer2686@example.com,Male,01037924221,Morocco,17-7-1985,7270.19
2687,Customer2687,Last2687,customer2687@example.com,Female,01007943326,France,26-5-1993,8695.73
2688,Customer2688,Last2688,customer2688@example.com,Male,01049613153,Egypt,8-12-2005,2196.17
2689,Customer2689,Last2689,customer2689@example.com,Female,01006758080,USA,24-9-1983,2350.09
2690,Customer2690,Last2690,customer2690@example.com,Male,01082154617,Morocco,18-8-1989,691.36
2691,Customer2691,Last2691,customer2691@example.com,Female,01090518346,Egypt,9-3-1983,4549.78
2692,Customer2692,Last2692,customer2692@example.com,Female,01074421043,Germany,26-9-1998,3637.08
2693,Customer2693,Last2693,customer2693@example.com,Male,01025673143,France,17-12-2007,7165.95
2694,Customer2694,Last2694,customer2694@example.com,Female,01009784090,USA,6-2-1990,2210.96
2695,Customer2695,Last2695,customer2695@example.com,Female,01095905187,USA,17-9-1979,2337.88
2696,Customer2696,Last2696,customer2696@example.com,Male,01044787675,France,2-12-1999,7142.81
2697,Customer2697,Last2697,customer2697@example.com,Male,01063145421,USA,10-3-1999,4854.07
2698,Customer2698,Last2698,customer2698@example.com,Male,01010376003,USA,3-3-1992,2858.32
2699,Customer2699,Last2699,customer2699@example.com,Male,01010253583,Morocco,19-1-1993,9417.77
2700,Customer2700,Last2700,customer2700@example.com,Male,01090632767,France,28-10-2003,3047.56
2701,Customer2701,Last2701,customer2701@example.com,Male,01091272806,UK,13-1-1979,6121.51
2702,Customer2702,Last2702,customer2702@example.com,Female,01078407641,Morocco,19-9-1999,570.45
2703,Customer2703,Last2703,customer2703@example.com,Female,01019651567,UK,12-10-1980,1730.25
2704,Customer2704,Last2704,customer2704@example.com,Female,01016724288,Morocco,4-1-1990,3086.27
2705,Customer2705,Last2705,customer2705@example.com,Male,01004148199,Germany,18-2-1992,6747.83
2706,Customer2706,Last2706,customer2706@example.com,Male,01063858880,UK,11-3-1983,1769.42
2707,Customer2707,Last2707,customer2707@example.com,Male,01068938665,France,11-12-2002,216.24
2708,Customer2708,Last2708,customer2708@example.com,Male,01020084932,UK,5-10-2004,148.36
2709,Customer2709,Last2709,customer2709@example.com,Male,01071580851,India,15-10-2000,5472.35
2710,Customer2710,Last2710,customer2710@example.com,Male,01029904603,USA,3-9-2004,4880.02
2711,Customer2711,Last2711,customer2711@example.com,Male,01036319905,Egypt,22-3-2006,6661.73
2712,Customer2712,Last2712,customer2712@example.com,Female,01039118511,UK,4-2-1985,1546.70
2713,Customer2713,Last2713,customer2713@example.com,Male,01040456751,India,2-6-1993,2584.13
2714,Customer2714,Last2714,customer2714@example.com,Male,01004361486,UK,22-11-2002,437.56
2715,Customer2715,Last2715,customer2715@example.com,Female,01072358970,India,7-8-1980,1920.30
2716,Customer2716,Last2716,customer2716@example.com,Male,01045616356,Germany,25-8-2001,2151.86
2717,Customer2717,Last2717,customer2717@example.com,Female,01035115208,USA,4-12-1992,9259.47
2718,Customer2718,Last2718,customer2718@example.com,Female,01014017409,Egypt,14-12-1985,1350.65
2719,Customer2719,Last2719,customer2719@example.com,Female,01008587415,Canada,1-7-1995,2127.52
2720,Customer2720,Last2720,customer2720@example.com,Male,01040418813,USA,8-7-1990,6078.07
2721,Customer2721,Last2721,customer2721@example.com,Male,01083148293,Morocco,26-5-2007,3334.69
2722,Customer2722,Last2722,customer2722@example.com,Female,01094541206,India,20-12-1972,845.66
2723,Customer2723,Last2723,customer2723@example.com,Male,01021890165,Germany,4-5-1999,7269.70
2724,Customer2724,Last2724,customer2724@example.com,Female,01026377343,Morocco,6-10-1984,8558.00
2725,Customer2725,Last2725,customer2725@example.com,Male,01073329642,India,11-1-1997,2267.14
2726,Customer2726,Last2726,customer2726@example.com,Male,01092249481,France,11-5-1972,6984.84
2727,Customer2727,Last2727,customer2727@example.com,Female,01008034567,India,24-1-1973,4948.76
2728,Customer2728,Last2728,customer2728@example.com,Female,01007417128,Canada,6-3-1994,1095.37
2729,Customer2729,Last2729,customer2729@example.com,Female,01093403149,India,10-6-1991,8293.19
2730,Customer2730,Last2730,customer2730@example.com,Male,01067368302,Canada,6-11-1996,4190.26
2731,Customer2731,Last2731,customer2731@example.com,Male,01009645023,UK,5-11-2000,7441.54
2732,Customer2732,Last2732,customer2732@example.com,Male,01070766605,India,13-11-2005,3976.47
2733,Customer2733,Last2733,customer2733@example.com,Male,01077735168,France,10-6-1993,2421.38
2734,Customer2734,Last2734,customer2734@example.com,Male,01044093529,Germany,9-10-1976,2104.74
2735,Customer2735,Last2735,customer2735@example.com,Male,01016393874,Germany,19-11-1972,8146.47
2736,Customer2736,Last2736,customer2736@example.com,Female,01030059842,Egypt,9-6-2007,364.62
2737,Customer2737,Last2737,customer2737@example.com,Female,01064729432,UK,20-11-1997,5524.60
2738,Customer2738,Last2738,customer2738@example.com,Male,01066083677,Canada,8-11-2005,7207.05
2739,Customer2739,Last2739,customer2739@example.com,Female,01059149236,Morocco,10-5-1998,7581.09
2740,Customer2740,Last2740,customer2740@example.com,Female,01053422043,India,12-12-1988,2139.33
2741,Customer2741,Last2741,customer2741@example.com,Female,01002270633,Germany,21-7-2002,1180.30
2742,Customer2742,Last2742,customer2742@example.com,Female,01094675088,Germany,16-12-1982,5912.52
2743,Customer2743,Last2743,customer2743@example.com,Male,01011342554,Germany,3-1-1986,2602.52
2744,Customer2744,Last2744,customer2744@example.com,Female,01006377196,Germany,1-2-1991,996.02
2745,Customer2745,Last2745,customer2745@example.com,Female,01069905799,Canada,10-8-1985,2408.81
2746,Customer2746,Last2746,customer2746@example.com,Female,01045881348,UK,23-10-1976,3709.38
2747,Customer2747,Last2747,customer2747@example.com,Male,01021624726,USA,1-8-1970,3201.05
2748,Customer2748,Last2748,customer2748@example.com,Female,01050280073,Egypt,12-6-1988,7756.28
2749,Customer2749,Last2749,customer2749@example.com,Female,01023890822,Egypt,18-5-1976,9859.71
2750,Customer2750,Last2750,customer2750@example.com,Male,01080180430,USA,19-5-1990,6480.45
2751,Customer2751,Last2751,customer2751@example.com,Male,01081094780,UK,11-12-1981,2616.75
2752,Customer2752,Last2752,customer2752@example.com,Male,01028980530,Morocco,13-11-2002,5300.69
2753,Customer2753,Last2753,customer2753@example.com,Female,01025530163,UK,5-2-1977,4758.17
2754,Customer2754,Last2754,customer2754@example.com,Female,01009675270,UK,10-11-1984,3034.26
2755,Customer2755,Last2755,customer2755@example.com,Female,01028689394,India,18-7-2009,3239.83
2756,Customer2756,Last2756,customer2756@example.com,Female,01045979220,Canada,4-1-1975,6898.31
2757,Customer2757,Last2757,customer2757@example.com,Male,01052157657,India,6-11-2008,807.15
2758,Customer2758,Last2758,customer2758@example.com,Male,01044322495,Egypt,7-2-1990,3231.79
2759,Customer2759,Last2759,customer2759@example.com,Male,01094687511,Egypt,18-8-1993,236.95
2760,Customer2760,Last2760,customer2760@example.com,Male,01085249541,Morocco,25-9-1998,3958.44
2761,Customer2761,Last2761,customer2761@example.com,Female,01036054526,India,19-9-1971,3388.77
2762,Customer2762,Last2762,customer2762@example.com,Male,01014183688,USA,14-1-1975,7092.05
2763,Customer2763,Last2763,customer2763@example.com,Female,01000710909,India,9-3-2006,3277.61
2764,Customer2764,Last2764,customer2764@example.com,Female,01029109191,Egypt,26-4-1987,547.56
2765,Customer2765,Last2765,customer2765@example.com,Female,01078226085,India,4-9-1996,6091.31
2766,Customer2766,Last2766,customer2766@example.com,Male,01072738405,France,13-1-1993,5429.53
2767,Customer2767,Last2767,customer2767@example.com,Female,01041288359,Canada,17-6-1973,6311.68
2768,Customer2768,Last2768,customer2768@example.com,Female,01065726496,Germany,17-9-1979,8944.40
2769,Customer2769,Last2769,customer2769@example.com,Female,01011559891,USA,1-5-2009,8873.33
2770,Customer2770,Last2770,customer2770@example.com,Male,01012570201,Egypt,26-5-2008,5858.09
2771,Customer2771,Last2771,customer2771@example.com,Male,01045450010,Egypt,11-4-2009,6669.08
2772,Customer2772,Last2772,customer2772@example.com,Male,01097716882,Egypt,3-1-2001,3595.37
2773,Customer2773,Last2773,customer2773@example.com,Female,01031455372,Canada,6-9-1997,2386.17
2774,Customer2774,Last2774,customer2774@example.com,Female,01049909353,Canada,3-1-1998,6952.46
2775,Customer2775,Last2775,customer2775@example.com,Female,01092357466,UK,20-10-1990,7732.01
2776,Customer2776,Last2776,customer2776@example.com,Female,01081132705,USA,9-3-1993,869.52
2777,Customer2777,Last2777,customer2777@example.com,Female,01047602388,Egypt,18-11-1973,5083.57
2778,Customer2778,Last2778,customer2778@example.com,Male,01096570650,France,22-6-2001,1684.24
2779,Customer2779,Last2779,customer2779@example.com,Male,01097862507,India,10-10-1985,7569.41
2780,Customer2780,Last2780,customer2780@example.com,Male,01078653651,France,26-12-1975,2263.23
2781,Customer2781,Last2781,customer2781@example.com,Female,01033493935,Egypt,27-2-1971,9568.31
2782,Customer2782,Last2782,customer2782@example.com,Female,01032635629,France,17-11-1996,5182.60
2783,Customer2783,Last2783,customer2783@example.com,Female,01077898031,Egypt,20-8-1985,9467.74
2784,Customer2784,Last2784,customer2784@example.com,Female,01039126912,Egypt,22-7-2007,5113.22
2785,Customer2785,Last2785,customer2785@example.com,Male,01084270692,UK,27-12-2001,966.23
2786,Customer2786,Last2786,customer2786@example.com,Male,01078655022,France,25-7-1996,5234.76
2787,Customer2787,Last2787,customer2787@example.com,Male,01010972568,India,11-5-1994,1835.68
2788,Customer2788,Last2788,customer2788@example.com,Female,01083936521,India,12-6-1996,9366.82
2789,Customer2789,Last2789,customer2789@example.com,Male,01027188688,USA,16-10-1985,1376.99
2790,Customer2790,Last2790,customer2790@example.com,Female,01030744167,Germany,7-10-1999,2590.50
2791,Customer2791,Last2791,customer2791@example.com,Male,01030134706,Egypt,23-3-2006,9977.28
2792,Customer2792,Last2792,customer2792@example.com,Male,01049511999,UK,23-8-1970,6628.68
2793,Customer2793,Last2793,customer2793@example.com,Female,01076617350,Germany,5-10-1991,2902.52
2794,Customer2794,Last2794,customer2794@example.com,Female,01051199016,USA,5-10-2004,638.86
2795,Customer2795,Last2795,customer2795@example.com,Female,01068156210,France,20-3-1987,2719.77
2796,Customer2796,Last2796,customer2796@example.com,Male,01072168280,UK,22-7-2005,8653.41
2797,Customer2797,Last2797,customer2797@example.com,Male,01036958012,UK,1-6-2007,603.28
2798,Customer2798,Last2798,customer2798@example.com,Female,01013105830,UK,24-11-1985,5658.90
2799,Customer2799,Last2799,customer2799@example.com,Female,01082330570,Egypt,24-8-2003,3353.90
2800,Customer2800,Last2800,customer2800@example.com,Male,01093286023,Morocco,10-5-1984,9581.52
2801,Customer2801,Last2801,customer2801@example.com,Female,01066314660,UK,24-1-1972,435.87
2802,Customer2802,Last2802,customer2802@example.com,Male,01028687892,Germany,11-11-2008,6220.20
2803,Customer2803,Last2803,customer2803@example.com,Female,01001274160,Egypt,12-2-1970,4210.49
2804,Customer2804,Last2804,customer2804@example.com,Female,01036887041,UK,13-1-1975,144.33
2805,Customer2805,Last2805,customer2805@example.com,Male,01087455092,Germany,10-11-1979,2220.84
2806,Customer2806,Last2806,customer2806@example.com,Male,01010707877,Germany,23-4-1973,1947.83
2807,Customer2807,Last2807,customer2807@example.com,Male,01001963031,India,18-2-2006,9356.90
2808,Customer2808,Last2808,customer2808@example.com,Female,01046756749,Morocco,24-3-2003,9080.42
2809,Customer2809,Last2809,customer2809@example.com,Male,01014347530,USA,9-3-1978,7050.62
2810,Customer2810,Last2810,customer2810@example.com,Male,01063620030,Egypt,21-8-2004,9641.20
2811,Customer2811,Last2811,customer2811@example.com,Female,01045497778,UK,6-8-1987,9018.52
2812,Customer2812,Last2812,customer2812@example.com,Male,01004962126,UK,1-4-1983,6222.63
2813,Customer2813,Last2813,customer2813@example.com,Male,01000101535,France,6-9-1983,1136.08
2814,Customer2814,Last2814,customer2814@example.com,Male,01062327954,France,27-3-1992,477.68
2815,Customer2815,Last2815,customer2815@example.com,Female,01049474102,Morocco,20-10-1971,7756.44
2816,Customer2816,Last2816,customer2816@example.com,Male,01038328062,Morocco,20-1-2003,1321.46
2817,Customer2817,Last2817,customer2817@example.com,Male,01012049404,Germany,6-9-1972,9791.21
2818,Customer2818,Last2818,customer2818@example.com,Male,01013622055,India,4-1-1981,3840.05
2819,Customer2819,Last2819,customer2819@example.com,Male,01020960917,UK,4-12-2006,3761.06
2820,Customer2820,Last2820,customer2820@example.com,Male,01014754484,Egypt,24-9-2009,6612.11
2821,Customer2821,Last2821,customer2821@example.com,Male,01023050454,Canada,7-5-1980,5455.08
2822,Customer2822,Last2822,customer2822@example.com,Male,01039339456,Germany,5-7-2004,438.00
2823,Customer2823,Last2823,customer2823@example.com,Male,01071490626,France,26-11-1974,8732.19
2824,Customer2824,Last2824,customer2824@example.com,Female,01031130087,France,7-8-1993,4543.65
2825,Customer2825,Last2825,customer2825@example.com,Female,01072044594,Egypt,14-7-1998,8089.63
2826,Customer2826,Last2826,customer2826@example.com,Male,01094061624,France,15-1-1986,6219.15
2827,Customer2827,Last2827,customer2827@example.com,Female,01032182641,France,27-8-1978,5490.53
2828,Customer2828,Last2828,customer2828@example.com,Male,01015125765,Egypt,14-9-1992,8441.43
2829,Customer2829,Last2829,customer2829@example.com,Female,01074751346,France,2-2-1973,3391.80
2830,Customer2830,Last2830,customer2830@example.com,Male,01038857446,Canada,16-2-2009,5396.83
2831,Customer2831,Last2831,customer2831@example.com,Male,01041208709,UK,13-3-1990,5405.51
2832,Customer2832,Last2832,customer2832@example.com,Male,01076464034,Germany,20-3-1971,6606.51
2833,Customer2833,Last2833,customer2833@example.com,Male,01099731203,Canada,21-8-1998,2283.49
2834,Customer2834,Last2834,customer2834@example.com,Female,01006647585,India,15-10-2008,917.52
2835,Customer2835,Last2835,customer2835@example.com,Female,01026157413,Egypt,7-1-1997,4311.69
2836,Customer2836,Last2836,customer2836@example.com,Male,01053708396,UK,18-10-1993,4972.22
2837,Customer2837,Last2837,customer2837@example.com,Female,01007588932,Morocco,13-12-1995,5761.63
2838,Customer2838,Last2838,customer2838@example.com,Male,01031616684,Germany,12-9-1973,5642.43
2839,Customer2839,Last2839,customer2839@example.com,Male,01055951447,Germany,2-4-1977,8454.82
2840,Customer2840,Last2840,customer2840@example.com,Female,01085225001,Germany,11-2-1997,1118.58
2841,Customer2841,Last2841,customer2841@example.com,Male,01008803960,Morocco,14-11-1976,8417.96
2842,Customer2842,Last2842,customer2842@example.com,Male,01024017739,Canada,18-7-1970,1319.08
2843,Customer2843,Last2843,customer2843@example.com,Female,01045999006,Morocco,8-3-1983,581.49
2844,Customer2844,Last2844,customer2844@example.com,Male,01060534172,Germany,11-2-1988,9160.08
2845,Customer2845,Last2845,customer2845@example.com,Female,01070380259,USA,27-11-2008,9449.42
2846,Customer2846,Last2846,customer2846@example.com,Female,01077962947,Germany,14-3-1996,6700.95
2847,Customer2847,Last2847,customer2847@example.com,Female,01050483582,Morocco,21-9-2003,7643.01
2848,Customer2848,Last2848,customer2848@example.com,Female,01073815813,India,8-5-1982,6123.65
2849,Customer2849,Last2849,customer2849@example.com,Male,01017668851,France,1-11-1998,8387.40
2850,Customer2850,Last2850,customer2850@example.com,Female,01083253255,Morocco,19-6-1995,9956.40
2851,Customer2851,Last2851,customer2851@example.com,Male,01089775209,UK,28-3-1986,7626.88
2852,Customer2852,Last2852,customer2852@example.com,Male,01017154957,Morocco,10-2-1972,5540.11
2853,Customer2853,Last2853,customer2853@example.com,Female,01069964654,Egypt,16-7-1986,3798.49
2854,Customer2854,Last2854,customer2854@example.com,Male,01003054036,Canada,1-1-1984,7512.59
2855,Customer2855,Last2855,customer2855@example.com,Female,01064859280,Germany,26-7-1995,7550.25
2856,Customer2856,Last2856,customer2856@example.com,Male,01011526845,Egypt,18-5-2005,1058.01
2857,Customer2857,Last2857,customer2857@example.com,Female,01014976255,UK,10-7-1990,1807.79
2858,Customer2858,Last2858,customer2858@example.com,Male,01045090757,Canada,23-10-1978,3889.73
2859,Customer2859,Last2859,customer2859@example.com,Female,01010982023,UK,16-8-1983,7223.40
2860,Customer2860,Last2860,customer2860@example.com,Female,01023006986,Morocco,6-3-1989,4696.38
2861,Customer2861,Last2861,customer2861@example.com,Female,01082423961,Germany,14-2-1990,1059.28
2862,Customer2862,Last2862,customer2862@example.com,Male,01001320011,France,15-3-1981,9811.78
2863,Customer2863,Last2863,customer2863@example.com,Male,01073487938,UK,6-7-1984,1703.06
2864,Customer2864,Last2864,customer2864@example.com,Female,01015055591,France,11-12-2000,6644.30
2865,Customer2865,Last2865,customer2865@example.com,Male,01093965361,UK,12-6-1998,9788.58
2866,Customer2866,Last2866,customer2866@example.com,Female,01080160221,Egypt,2-12-1997,1376.13
2867,Customer2867,Last2867,customer2867@example.com,Male,01038752692,India,16-4-1988,4270.03
2868,Customer2868,Last2868,customer2868@example.com,Female,01067258099,France,20-10-1977,4358.55
2869,Customer2869,Last2869,customer2869@example.com,Female,01032500915,UK,21-5-2002,8948.19
2870,Customer2870,Last2870,customer2870@example.com,Female,01064360140,USA,27-10-1996,8053.99
2871,Customer2871,Last2871,customer2871@example.com,Male,01012475686,UK,10-9-1984,1897.90
2872,Customer2872,Last2872,customer2872@example.com,Female,01074039340,France,10-3-1995,7447.89
2873,Customer2873,Last2873,customer2873@example.com,Male,01014779148,Germany,20-10-1977,7839.35
2874,Customer2874,Last2874,customer2874@example.com,Female,01041685746,Egypt,3-4-2003,6162.00
2875,Customer2875,Last2875,customer2875@example.com,Male,01068303696,India,26-9-2001,4601.75
2876,Customer2876,Last2876,customer2876@example.com,Female,01070529049,Germany,8-4-2000,3076.09
2877,Customer2877,Last2877,customer2877@example.com,Male,01019518721,USA,14-2-1989,5047.38
2878,Customer2878,Last2878,customer2878@example.com,Female,01025453502,USA,3-12-1992,7341.55
2879,Customer2879,Last2879,customer2879@example.com,Male,01047683913,Morocco,16-7-1986,5839.32
2880,Customer2880,Last2880,customer2880@example.com,Female,01027178269,USA,12-12-2006,1543.68
2881,Customer2881,Last2881,customer2881@example.com,Male,01046415991,USA,1-3-1995,160.89
2882,Customer2882,Last2882,customer2882@example.com,Male,01005709460,India,16-9-2007,3562.60
2883,Customer2883,Last2883,customer2883@example.com,Female,01059277557,UK,24-4-1989,3224.02
2884,Customer2884,Last2884,customer2884@example.com,Male,01054069917,Egypt,15-7-1976,3957.12
2885,Customer2885,Last2885,customer2885@example.com,Female,01053666129,India,27-4-1973,2278.69
2886,Customer2886,Last2886,customer2886@example.com,Male,01070249175,Morocco,2-3-1997,3671.43
2887,Customer2887,Last2887,customer2887@example.com,Female,01099446583,Canada,10-6-2000,2710.39
